filename,width,height,class,xmin,ymin,xmax,ymax
damage_9071_jpg.rf.ea33bb5ae987fc76fa7c98119e79e6d6.jpg,256,169,Door,32,64,132,140
damage_5215_jpg.rf.e9f18eea63b189cab274a9cc492ea133.jpg,256,170,Door,0,64,254,170
damage_2600_jpg.rf.ea536f8bd3a4fde9347033547045ab0d.jpg,256,143,Door,40,17,159,112
damage_2600_jpg.rf.ea536f8bd3a4fde9347033547045ab0d.jpg,256,143,Fender,149,12,254,107
damage_2600_jpg.rf.ea536f8bd3a4fde9347033547045ab0d.jpg,256,143,Bumper,237,62,255,104
0016_JPEG.rf.ea34404c0fc017399c69a661ce99f0ef.jpg,256,170,Fender,93,70,143,160
minor_51_jpg.rf.ea4b6b59876d88a89b1da80ed6937ff6.jpg,256,170,Door,46,12,203,163
damage_6514_jpg.rf.ea60d26e18e004376cbb26656c304537.jpg,192,256,Windshield,1,82,168,174
major_355_jpg.rf.ea720df6f4e933f6c2dd922e4afcbd81.jpg,256,191,Door,121,31,243,137
moderate_271_jpg.rf.ea84628a391a565b80421d0d6ee7fc33.jpg,256,170,Door,79,56,256,170
major_181_jpg.rf.eaaec3b0bc722c9be4eaf8c822436016.jpg,256,191,Fender,85,97,123,148
major_181_jpg.rf.eaaec3b0bc722c9be4eaf8c822436016.jpg,256,191,Door,151,71,193,121
moderate_31_jpg.rf.eb0d22b3416a5d244130852ce3dd1db5.jpg,256,191,Fender,50,12,157,111
moderate_31_jpg.rf.eb0d22b3416a5d244130852ce3dd1db5.jpg,256,191,Door,155,53,254,108
damage_1004_jpg.rf.eb00f53fc69fbda71db3b018f99e74bc.jpg,256,191,Door,67,47,201,187
major_264_jpg.rf.eacbb99a9795be8e91a2e729eb76b550.jpg,256,181,Dickey,154,61,243,104
major_264_jpg.rf.eacbb99a9795be8e91a2e729eb76b550.jpg,256,181,Light,139,74,172,103
major_264_jpg.rf.eacbb99a9795be8e91a2e729eb76b550.jpg,256,181,Bumper,126,100,245,160
damage_1104_jpg.rf.eb1d4aff6212da31b6d7e4e696cb4a61.jpg,256,170,Fender,106,43,203,170
moderate_310_jpg.rf.eb40a5dde2f5203c5efaf99ef2a0f1fa.jpg,256,191,Windshield,23,55,190,135
moderate_310_jpg.rf.eb40a5dde2f5203c5efaf99ef2a0f1fa.jpg,256,191,Bonnet,0,119,153,191
moderate_310_jpg.rf.eb40a5dde2f5203c5efaf99ef2a0f1fa.jpg,256,191,Fender,96,126,214,191
major_344_jpg.rf.ead5b76cd7ab2cea8b182b8372e850d6.jpg,256,191,Bumper,178,109,238,185
major_344_jpg.rf.ead5b76cd7ab2cea8b182b8372e850d6.jpg,256,191,Fender,163,59,181,95
major_319_jpg.rf.eb55c9c366b8075ee892c129c85bad58.jpg,256,181,Door,111,18,222,146
major_319_jpg.rf.eb55c9c366b8075ee892c129c85bad58.jpg,256,181,Fender,20,47,121,134
major_319_jpg.rf.eb55c9c366b8075ee892c129c85bad58.jpg,256,181,Bumper,0,68,16,132
damage_5639_jpg.rf.eb32fca982708b9f443c603727add673.jpg,256,170,Bumper,60,24,166,165
damage_4187_jpg.rf.eb638a21d402c2d81ff4cd45f09147db.jpg,256,152,Bumper,84,91,202,149
damage_4489_jpg.rf.eb59bceaa46244872c3a85f0bea4a9f7.jpg,256,170,Bumper,7,6,254,107
0045_JPEG.rf.eb5fb6879c9a4049257e6201bfbc31c9.jpg,256,191,Fender,76,77,179,140
0045_JPEG.rf.eb5fb6879c9a4049257e6201bfbc31c9.jpg,256,191,Dickey,115,72,252,110
0045_JPEG.rf.eb5fb6879c9a4049257e6201bfbc31c9.jpg,256,191,Bumper,160,106,246,141
damage_86_jpg.rf.eb67fd114fdafea0b1d4c7e13620ac2a.jpg,256,170,Bumper,0,34,164,166
damage_4307_jpg.rf.eb7d669607cc277c04616b0947dfd18d.jpg,256,169,Door,44,4,255,169
moderate_272_jpg.rf.eb859242dd0680f616b5949b554256db.jpg,256,191,Bumper,56,66,143,118
moderate_272_jpg.rf.eb859242dd0680f616b5949b554256db.jpg,256,191,Bonnet,62,42,191,69
damage_5785_jpg.rf.eb8458f10e623c04531f256e6bb5ebf5.jpg,256,170,Bumper,100,19,256,117
0129_jpeg.rf.eb85ff998a035adaf6ec9999d255ed16.jpg,256,191,Bumper,78,55,236,147
minor_123_jpg.rf.ebbe0dca9f1951edebf66df942533b31.jpg,256,191,Bonnet,90,54,239,128
damage_5958_jpg.rf.eb9ef76a04b4fccb27fe1b282d3a424b.jpg,256,170,Bumper,111,39,255,160
damage_107_jpg.rf.eb86ac1b04ca18785f96c49e553105c0.jpg,256,168,Bumper,93,45,256,149
damage_7278_jpg.rf.eb955930aee52f352f2a7fdfbf7234ce.jpg,256,169,Bumper,193,53,231,118
0067_JPEG.rf.ebc5d4794470f4752fed479b92a437a9.jpg,256,191,Door,51,25,193,143
damage_2727_jpg.rf.ebfa1062e37d2401c865c4f888143c84.jpg,256,192,Bumper,4,59,242,185
damage_8400_jpg.rf.ec00308921f89f77c4d46252761a1e6f.jpg,256,170,Windshield,0,0,256,170
0041_JPEG.rf.ec263bb626c3010a39626f0382fcdfad.jpg,256,178,Door,48,73,117,122
0041_JPEG.rf.ec263bb626c3010a39626f0382fcdfad.jpg,256,178,Door,117,64,211,121
0041_JPEG.rf.ec263bb626c3010a39626f0382fcdfad.jpg,256,178,Bumper,0,104,25,142
minor_40_jpg.rf.ec0fcf7b483c99ab5a733c0863b3e8d9.jpg,256,178,Door,130,36,190,77
damage_5490_jpg.rf.ec2676d4e4c9fbb2338201589933daca.jpg,256,170,Dickey,123,0,232,148
0044_JPEG.rf.ec3c24eb62fbc49ef52ae3c34e2e6909.jpg,256,170,Door,55,15,213,147
damage_973_jpg.rf.ec8781fbc9273679eedace4b0290edfd.jpg,256,179,Bumper,0,12,102,178
damage_7355_jpg.rf.ec286db5a0c1fc536c65c95af3ee0a95.jpg,256,170,Bumper,91,9,189,129
damage_9171_jpg.rf.ec7c4fa3a2a3df3a4bd5ceb6d800fdd9.jpg,256,143,Light,113,75,145,97
damage_9171_jpg.rf.ec7c4fa3a2a3df3a4bd5ceb6d800fdd9.jpg,256,143,Light,184,50,197,58
0045_JPEG.rf.ecd156293e29567c1be468d873489405.jpg,256,191,Fender,75,13,224,131
0118_jpeg.rf.ec9e1a70a90e8d842ffac18878349daf.jpg,256,170,Dickey,40,40,173,115
0118_jpeg.rf.ec9e1a70a90e8d842ffac18878349daf.jpg,256,170,Windshield,72,27,177,61
0118_jpeg.rf.ec9e1a70a90e8d842ffac18878349daf.jpg,256,170,Light,27,64,51,92
0118_jpeg.rf.ec9e1a70a90e8d842ffac18878349daf.jpg,256,170,Light,138,82,175,115
0118_jpeg.rf.ec9e1a70a90e8d842ffac18878349daf.jpg,256,170,Fender,163,62,201,107
0118_jpeg.rf.ec9e1a70a90e8d842ffac18878349daf.jpg,256,170,Bumper,26,89,212,151
moderate_156_jpg.rf.ecdb90db8f9c71201e70c22a22fca6e2.jpg,256,256,Bonnet,3,36,230,116
moderate_156_jpg.rf.ecdb90db8f9c71201e70c22a22fca6e2.jpg,256,256,Light,40,102,122,145
moderate_156_jpg.rf.ecdb90db8f9c71201e70c22a22fca6e2.jpg,256,256,Bumper,46,97,251,210
major_168_jpg.rf.ece191a0f4aed6fced8686278311e22a.jpg,256,191,Bonnet,0,79,140,130
major_168_jpg.rf.ece191a0f4aed6fced8686278311e22a.jpg,256,191,Door,163,69,189,140
major_168_jpg.rf.ece191a0f4aed6fced8686278311e22a.jpg,256,191,Bumper,0,118,135,186

major_27_jpg.rf.ecee6fca5483402b8d0a633a73034a39.jpg,256,167,Door,55,46,140,127
major_27_jpg.rf.ecee6fca5483402b8d0a633a73034a39.jpg,256,167,Fender,134,75,222,140
major_27_jpg.rf.ecee6fca5483402b8d0a633a73034a39.jpg,256,167,Windshield,109,43,194,75
minor_209_jpg.rf.eceb0a463c333d2e2d6a51e68bf1bade.jpg,256,170,Light,4,16,70,54
minor_209_jpg.rf.eceb0a463c333d2e2d6a51e68bf1bade.jpg,256,170,Bumper,8,50,124,115
minor_49_jpg.rf.ed1ea9263d4161b5a6cf65c0e838e454.jpg,256,191,Door,101,37,179,157
damage_3334_jpg.rf.ed34ed9084f9e2f2fdd4ccf5d369e015.jpg,256,169,Door,85,0,185,169
damage_3334_jpg.rf.ed34ed9084f9e2f2fdd4ccf5d369e015.jpg,256,169,Fender,8,12,104,169
major_330_jpg.rf.ed3cc5967347c4baa43b2931aa094958.jpg,191,256,Fender,45,95,116,144
damage_4139_jpg.rf.ed261828d7768059b276ef4ead536aaf.jpg,256,170,Bumper,37,34,236,166
damage_4139_jpg.rf.ed261828d7768059b276ef4ead536aaf.jpg,256,170,Bonnet,114,0,256,9
damage_3430_jpg.rf.ed47fe3c50b3db07643eb4809a1b19fc.jpg,256,171,Bumper,6,103,256,171
damage_3430_jpg.rf.ed47fe3c50b3db07643eb4809a1b19fc.jpg,256,171,Fender,0,1,118,114
0079_JPEG.rf.ed804df2bb496dccc5d4234be21d4369.jpg,256,191,Windshield,74,18,179,62
0079_JPEG.rf.ed804df2bb496dccc5d4234be21d4369.jpg,256,191,Fender,94,66,178,131
0079_JPEG.rf.ed804df2bb496dccc5d4234be21d4369.jpg,256,191,Bumper,0,77,144,181
0172_JPEG.rf.ed5012e30d2da0cc376df40885f696b3.jpg,256,191,Bumper,0,99,224,158
damage_1546_jpg.rf.ed75f9ff7c9ad42bad35539e040f7abf.jpg,256,170,Bumper,167,99,250,169
damage_1546_jpg.rf.ed75f9ff7c9ad42bad35539e040f7abf.jpg,256,170,Fender,0,26,173,150
damage_3682_jpg.rf.ed82277c8936ac743307e6c85b9320d1.jpg,256,170,Fender,150,35,256,170
damage_3682_jpg.rf.ed82277c8936ac743307e6c85b9320d1.jpg,256,170,Door,59,13,149,170
damage_3682_jpg.rf.ed82277c8936ac743307e6c85b9320d1.jpg,256,170,Door,10,7,59,142
damage_8808_jpg.rf.ed8c9101b66b7d7cbd19db562f2dc251.jpg,256,191,Bumper,3,64,206,159
damage_8808_jpg.rf.ed8c9101b66b7d7cbd19db562f2dc251.jpg,256,191,Fender,157,10,256,110
damage_8808_jpg.rf.ed8c9101b66b7d7cbd19db562f2dc251.jpg,256,191,Light,61,55,174,82
0073_JPEG.rf.ed8fc7b8ac0db680e44d5276c02efb5e.jpg,191,256,Bonnet,40,94,191,142
0073_JPEG.rf.ed8fc7b8ac0db680e44d5276c02efb5e.jpg,191,256,Light,157,124,191,168
0073_JPEG.rf.ed8fc7b8ac0db680e44d5276c02efb5e.jpg,191,256,Bumper,36,164,191,217
minor_90_jpg.rf.ed8bc506e84d50f09c1c9c320dfe21c1.jpg,256,157,Bonnet,34,32,218,117
damage_7420_jpg.rf.ed980017b871905a732a0746093dff4b.jpg,256,170,Bumper,111,44,256,170
damage_3995_jpg.rf.ed9903750cfd725c378ae36bb59889f7.jpg,256,170,Bonnet,72,17,256,77
damage_3995_jpg.rf.ed9903750cfd725c378ae36bb59889f7.jpg,256,170,Light,84,65,234,118
damage_3893_jpg.rf.eda0f29f2c7d006960df87ecf4666cb5.jpg,256,192,Bumper,14,57,256,191
damage_3893_jpg.rf.eda0f29f2c7d006960df87ecf4666cb5.jpg,256,192,Light,80,0,205,63
damage_3893_jpg.rf.eda0f29f2c7d006960df87ecf4666cb5.jpg,256,192,Fender,0,4,111,94
damage_1487_jpg.rf.edb2006b257be240933f988107ead6d4.jpg,256,170,Bumper,100,45,256,166
damage_1487_jpg.rf.edb2006b257be240933f988107ead6d4.jpg,256,170,Fender,25,0,179,78
0035_JPEG.rf.edbcd89825a435c85700e60dd3abe35f.jpg,256,178,Dickey,84,9,183,104
0035_JPEG.rf.edbcd89825a435c85700e60dd3abe35f.jpg,256,178,Bumper,48,102,126,138
0035_JPEG.rf.edbcd89825a435c85700e60dd3abe35f.jpg,256,178,Light,63,75,89,99
minor_200_jpg.rf.edb439315e5c18ba9bf88e6cd72a8396.jpg,256,169,Bumper,113,98,234,163
0095_JPEG.rf.edb6e86047219645ade97190bb70d73b.jpg,256,159,Fender,92,35,181,94
0095_JPEG.rf.edb6e86047219645ade97190bb70d73b.jpg,256,159,Bumper,151,87,222,134
0095_JPEG.rf.edb6e86047219645ade97190bb70d73b.jpg,256,159,Light,176,65,210,96
damage_9001_jpg.rf.eda1a95824cb17837dd9328f59341050.jpg,256,191,Bumper,95,43,185,170
damage_1570_jpg.rf.edff892a1debbf30d65571e16bc49f39.jpg,256,170,Bumper,3,0,191,170
minor_45_jpg.rf.edf8373698704fd15ad0576bc2f8baca.jpg,256,143,Fender,51,25,178,96
moderate_49_jpg.rf.ede49aa968e602f46988ba0c7993ad64.jpg,256,170,Door,65,55,176,132
moderate_49_jpg.rf.ede49aa968e602f46988ba0c7993ad64.jpg,256,170,Fender,165,73,240,141
damage_7132_jpg.rf.ee071b64695e091e1b6abf3897206759.jpg,256,167,Light,147,13,236,90
damage_7132_jpg.rf.ee071b64695e091e1b6abf3897206759.jpg,256,167,Bumper,139,60,216,167
damage_7696_jpg.rf.ee0994bb08d3ef516c9aa7422e214550.jpg,256,164,Bumper,89,57,160,163
damage_8935_jpg.rf.ee34f8e6933f427b2bb0c5cadc56e2e9.jpg,256,145,Bumper,32,30,225,132
damage_8935_jpg.rf.ee34f8e6933f427b2bb0c5cadc56e2e9.jpg,256,145,Fender,181,9,256,39
0169_JPEG.rf.ee19e630990639546057a559b492c09d.jpg,256,143,Fender,82,33,169,97
0052_JPEG.rf.ee4098747893ad7b408f15dc6f8ccc53.jpg,256,169,Bonnet,19,37,176,81
0052_JPEG.rf.ee4098747893ad7b408f15dc6f8ccc53.jpg,256,169,Bumper,22,85,182,152
0052_JPEG.rf.ee4098747893ad7b408f15dc6f8ccc53.jpg,256,169,Fender,15,61,62,113
minor_227_jpg.rf.ee1517fade6656a7edc0f1f46c04f025.jpg,256,178,Door,0,5,189,152
damage_1099_jpg.rf.ee529ca3e636f953e99bbf8dff1ade6e.jpg,256,170,Door,2,39,255,170
0191_JPEG.rf.ee8dfc3f9411047ac5811ed3bbf2313b.jpg,256,143,Light,137,77,170,92
0191_JPEG.rf.ee8dfc3f9411047ac5811ed3bbf2313b.jpg,256,143,Bumper,141,83,205,116
0191_JPEG.rf.ee8dfc3f9411047ac5811ed3bbf2313b.jpg,256,143,Bonnet,147,59,214,92
damage_2229_jpg.rf.ee2c70604510f409a1ad42c17cebd281.jpg,256,170,Bumper,1,19,74,99
moderate_208_jpg.rf.ee8d76f914d313adc153c8e8b7ce7eda.jpg,256,191,Windshield,61,32,190,65
damage_3084_jpg.rf.ee9e67c8532fe057bb3f0aaf13c80a11.jpg,256,192,Fender,0,66,183,131
damage_3084_jpg.rf.ee9e67c8532fe057bb3f0aaf13c80a11.jpg,256,192,Bumper,162,78,247,192
damage_7748_jpg.rf.ee9b7e47136c3c87d17b7d0d4f7da0c2.jpg,256,192,Bumper,47,6,230,130
0004_jpeg.rf.eeba4750409cc0cc5c41e119766a9d7c.jpg,256,169,Fender,0,0,154,88
0004_jpeg.rf.eeba4750409cc0cc5c41e119766a9d7c.jpg,256,169,Light,118,56,203,90
0004_jpeg.rf.eeba4750409cc0cc5c41e119766a9d7c.jpg,256,169,Bumper,69,65,237,164
0004_jpeg.rf.eeba4750409cc0cc5c41e119766a9d7c.jpg,256,169,Bonnet,8,0,212,54
moderate_73_jpg.rf.eeef6148cfd891986b5a76f543b69de1.jpg,138,256,Door,23,90,134,244
moderate_38_jpg.rf.eee841a2741d90ed78b344d281bce75b.jpg,256,191,Fender,102,46,188,98
moderate_38_jpg.rf.eee841a2741d90ed78b344d281bce75b.jpg,256,191,Light,94,69,124,102
moderate_38_jpg.rf.eee841a2741d90ed78b344d281bce75b.jpg,256,191,Bumper,62,89,182,155
moderate_38_jpg.rf.eee841a2741d90ed78b344d281bce75b.jpg,256,191,Dickey,1,43,127,112
damage_7900_jpg.rf.eef21093743edd125c74c3c3a210c695.jpg,191,256,Windshield,2,0,191,251
0038_JPEG.rf.eefca55e4f92e63648150db7d4354427.jpg,256,191,Door,95,95,128,139
0038_JPEG.rf.eefca55e4f92e63648150db7d4354427.jpg,256,191,Fender,123,96,157,127
0038_JPEG.rf.eefca55e4f92e63648150db7d4354427.jpg,256,191,Door,73,92,99,125
damage_34_jpg.rf.ef13361407c924aa17b842e8939b5850.jpg,256,179,Bumper,94,50,251,179
damage_34_jpg.rf.ef13361407c924aa17b842e8939b5850.jpg,256,179,Light,92,0,256,48
damage_4848_jpg.rf.ef23f1d2d49394f9222eec285fb9a656.jpg,256,170,Door,0,0,169,142
damage_4848_jpg.rf.ef23f1d2d49394f9222eec285fb9a656.jpg,256,170,Fender,167,16,255,93
moderate_222_jpg.rf.ef3e0630ba8bfb4d0b5a07b6e23229a1.jpg,256,161,Windshield,0,11,256,161
damage_7162_jpg.rf.ef6efc0635c80d84f8e090ba3cb61a6d.jpg,256,170,Door,6,114,218,170
moderate_137_jpg.rf.ef6b1b63e56d8594b3f06e471085bc51.jpg,256,143,Fender,43,28,130,97
moderate_206_jpg.rf.efa80e4d8b92e9302a2091dc369c9104.jpg,256,170,Bumper,54,107,220,167
moderate_206_jpg.rf.efa80e4d8b92e9302a2091dc369c9104.jpg,256,170,Dickey,53,40,208,111
moderate_206_jpg.rf.efa80e4d8b92e9302a2091dc369c9104.jpg,256,170,Bumper,201,116,248,165
damage_4624_jpg.rf.efb7c83592f981532a17696f4f31b76f.jpg,256,191,Fender,78,8,256,168
minor_144_jpg.rf.eff5f427c2034a849f52feaca5196889.jpg,256,191,Bumper,98,116,132,145
damage_5668_jpg.rf.efba9d75edd4b3f4731c4bc12b0bc4b1.jpg,170,256,Bumper,5,83,133,229
damage_5668_jpg.rf.efba9d75edd4b3f4731c4bc12b0bc4b1.jpg,170,256,Light,1,1,92,85
damage_1718_jpg.rf.efd85aa927c76beb0d84f24fe093cb04.jpg,256,170,Bumper,4,17,255,170
0073_JPEG.rf.efd18a53d3ce06398b9dbf72769f6f75.jpg,191,256,Bonnet,41,90,191,142
0073_JPEG.rf.efd18a53d3ce06398b9dbf72769f6f75.jpg,191,256,Light,160,119,191,164
0073_JPEG.rf.efd18a53d3ce06398b9dbf72769f6f75.jpg,191,256,Bumper,43,160,191,217
damage_731_jpg.rf.f02d78964358b1efe04dec5ec30e08a1.jpg,256,171,Door,1,34,256,171
major_251_jpg.rf.f0242901380a1182d3c8124672261524.jpg,256,143,Bumper,37,102,186,143
major_251_jpg.rf.f0242901380a1182d3c8124672261524.jpg,256,143,Dickey,55,67,175,123
0037_JPEG.rf.f03bf90eef9ffc606fef03b8f12a5993.jpg,256,178,Bumper,105,73,201,124
0037_JPEG.rf.f03bf90eef9ffc606fef03b8f12a5993.jpg,256,178,Light,102,76,136,99
0209_JPEG.rf.f05c9066390d20cbfd31b2b5362fa680.jpg,256,170,Bonnet,0,1,215,121
major_105_jpg.rf.f07b055b5f326413d641457cae78fabf.jpg,256,170,Bumper,125,84,192,128
major_105_jpg.rf.f07b055b5f326413d641457cae78fabf.jpg,256,170,Bonnet,89,32,198,86
damage_8462_jpg.rf.f0919a687000e1709017e5fb5c68d960.jpg,256,191,Dickey,72,26,228,101
damage_8462_jpg.rf.f0919a687000e1709017e5fb5c68d960.jpg,256,191,Bumper,34,77,232,164
0066_JPEG.rf.f011b10c8676118fb1e41d30269143e7.jpg,256,143,Light,74,42,173,78
0066_JPEG.rf.f011b10c8676118fb1e41d30269143e7.jpg,256,143,Bumper,12,72,245,142
0066_JPEG.rf.f011b10c8676118fb1e41d30269143e7.jpg,256,143,Bonnet,1,8,209,44
damage_5266_jpg.rf.f0995b50c7e3677d0364da59e01b3254.jpg,256,170,Bumper,2,48,231,169
damage_4532_jpg.rf.f09e612a74374cb84f910f6bb6fcb4a3.jpg,256,170,Fender,0,3,221,158
damage_4916_jpg.rf.f0a7f40d488b5ba192937b50931a5b54.jpg,256,170,Bumper,2,43,256,170
damage_4916_jpg.rf.f0a7f40d488b5ba192937b50931a5b54.jpg,256,170,Light,1,0,255,65
damage_7355_jpg.rf.f09b9a4ddb8210056b0ebc8d195c5fc5.jpg,256,170,Bumper,68,4,161,126
damage_1468_jpg.rf.f0a1f60184446825052df8af8e3a349e.jpg,256,170,Bumper,158,8,256,153
damage_1468_jpg.rf.f0a1f60184446825052df8af8e3a349e.jpg,256,170,Fender,153,6,214,33
major_16_jpg.rf.f0e6153c3a05befad9db580f95004e97.jpg,256,143,Windshield,101,47,157,70
major_16_jpg.rf.f0e6153c3a05befad9db580f95004e97.jpg,256,143,Bonnet,134,67,183,84
major_16_jpg.rf.f0e6153c3a05befad9db580f95004e97.jpg,256,143,Door,67,54,122,95
damage_8182_jpg.rf.f0cd74e1cb33df8ff4e0e6cd8332b66a.jpg,256,181,Door,70,1,256,152
damage_8182_jpg.rf.f0cd74e1cb33df8ff4e0e6cd8332b66a.jpg,256,181,Dickey,1,41,66,137
damage_5964_jpg.rf.f0d5ea4acd36a6ae90be2077d65b7808.jpg,256,170,Door,25,35,151,155
damage_9000_jpg.rf.f0c1f8163706635a9eeb9753474e08b4.jpg,256,256,Bumper,0,31,256,208
damage_3798_jpg.rf.f0eca477c45fd3fb30840e4828389cc5.jpg,256,170,Bumper,40,41,256,170
damage_866_jpg.rf.f101814ebbd47222aec84e0b442bcd5a.jpg,256,170,Fender,0,42,256,170
damage_866_jpg.rf.f101814ebbd47222aec84e0b442bcd5a.jpg,256,170,Light,42,45,192,114
moderate_97_jpg.rf.f0f741a4ca80222d46f21b3fd7459e0a.jpg,256,143,Windshield,55,8,168,48
moderate_97_jpg.rf.f0f741a4ca80222d46f21b3fd7459e0a.jpg,256,143,Bonnet,57,30,196,82
damage_3324_jpg.rf.f0eda9c16c058a32670f6ba1fdecad0d.jpg,256,170,Bumper,63,4,242,134
damage_1896_jpg.rf.f1160a87c5ae90df668accd6990701ea.jpg,256,170,Door,97,7,242,170
damage_1896_jpg.rf.f1160a87c5ae90df668accd6990701ea.jpg,256,170,Fender,37,1,165,94
major_374_jpg.rf.f105e34831950dff7871b6878944e060.jpg,256,170,Bonnet,160,50,240,81
major_374_jpg.rf.f105e34831950dff7871b6878944e060.jpg,256,170,Bumper,206,82,252,114
minor_265_jpg.rf.f13225f4793d950fc03c9d8259ae8332.jpg,256,170,Door,39,25,243,162
damage_3438_jpg.rf.f15792fc38ddce98d0c806b01e40afa6.jpg,256,170,Light,56,16,148,100
damage_3438_jpg.rf.f15792fc38ddce98d0c806b01e40afa6.jpg,256,170,Bumper,2,75,196,170
damage_3438_jpg.rf.f15792fc38ddce98d0c806b01e40afa6.jpg,256,170,Dickey,0,2,75,100
0053_JPEG.rf.f11764433a4d250b328c8e11ec02efe5.jpg,256,143,Door,142,31,202,121
damage_9059_jpg.rf.f1620aea1784edec6af22040f2d3c8ac.jpg,256,191,Dickey,16,40,73,106
damage_9059_jpg.rf.f1620aea1784edec6af22040f2d3c8ac.jpg,256,191,Bumper,11,85,73,129
damage_3560_jpg.rf.f15e54fe1f4947e463010d11d71734d1.jpg,256,170,Fender,26,0,239,143
damage_1032_jpg.rf.f1511a8a3b9ad65a08f63f36c284e7eb.jpg,256,191,Bumper,54,47,192,190
damage_1032_jpg.rf.f1511a8a3b9ad65a08f63f36c284e7eb.jpg,256,191,Fender,0,0,173,70
damage_1693_jpg.rf.f180c63b20e16c858ec0ab85c93303b6.jpg,256,169,Bumper,19,37,255,169
minor_86_jpg.rf.f1bbcb3c213ae9fee2c8d3409cd0b160.jpg,256,191,Bonnet,26,21,223,140
minor_86_jpg.rf.f1bbcb3c213ae9fee2c8d3409cd0b160.jpg,256,191,Bumper,15,97,254,191
damage_9174_jpg.rf.f1a422ab44ac94e12caae0b093a2ba36.jpg,256,191,Fender,92,14,240,172
damage_3724_jpg.rf.f1c0252a216bec373e438ed77a16eaca.jpg,256,169,Fender,0,16,179,169
damage_1173_jpg.rf.f1acd94dfafb168880ec7413803f5a4e.jpg,256,170,Door,134,0,256,168
damage_1173_jpg.rf.f1acd94dfafb168880ec7413803f5a4e.jpg,256,170,Door,8,14,139,170
major_215_jpg.rf.f1c11400e8c218170ae768a66197e035.jpg,256,191,Bonnet,61,119,124,142
major_215_jpg.rf.f1c11400e8c218170ae768a66197e035.jpg,256,191,Bumper,50,129,115,159
damage_3776_jpg.rf.f1f422647f1e5ebed34e8c4392dcf309.jpg,256,169,Bumper,8,19,256,169
damage_3776_jpg.rf.f1f422647f1e5ebed34e8c4392dcf309.jpg,256,169,Fender,0,16,54,89
damage_9064_jpg.rf.f1c2175a3aa125fe277fda1c4c06af70.jpg,256,191,Bonnet,14,84,145,125
damage_9064_jpg.rf.f1c2175a3aa125fe277fda1c4c06af70.jpg,256,191,Windshield,66,52,146,89
damage_9064_jpg.rf.f1c2175a3aa125fe277fda1c4c06af70.jpg,256,191,Light,83,116,110,132
damage_9064_jpg.rf.f1c2175a3aa125fe277fda1c4c06af70.jpg,256,191,Bumper,11,118,129,154
major_358_jpg.rf.f1c509ebb630f5dba307b5fdc719e630.jpg,256,191,Door,149,64,201,131
major_258_jpg.rf.f1d0988d02e2790550e3df6ed04ea9d3.jpg,256,191,Dickey,8,0,153,128
major_258_jpg.rf.f1d0988d02e2790550e3df6ed04ea9d3.jpg,256,191,Windshield,12,0,128,58
major_258_jpg.rf.f1d0988d02e2790550e3df6ed04ea9d3.jpg,256,191,Light,97,70,162,93
minor_163_jpg.rf.f1cf82dd472db6fd39b2c1c8fcdfca26.jpg,256,191,Light,100,80,168,111
damage_780_jpg.rf.f1dd80b1a148b9a4873ad1a91526f11d.jpg,256,170,Bumper,87,55,256,163
damage_780_jpg.rf.f1dd80b1a148b9a4873ad1a91526f11d.jpg,256,170,Fender,18,0,161,58
damage_1570_jpg.rf.f21bf7959ac139c0a7a3a826c15aba53.jpg,256,170,Bumper,7,0,194,170
damage_3392_jpg.rf.f2151835682f2e577110fc8b8c777a69.jpg,256,170,Fender,131,27,255,89
damage_3392_jpg.rf.f2151835682f2e577110fc8b8c777a69.jpg,256,170,Bumper,37,62,180,156
moderate_143_jpg.rf.f22269e422d32b544192628fcc4295ec.jpg,256,179,Light,81,33,140,74
moderate_143_jpg.rf.f22269e422d32b544192628fcc4295ec.jpg,256,179,Bumper,60,60,121,125
damage_3687_jpg.rf.f21563e22d2dcd80a4de1d73ac3e946b.jpg,256,170,Door,93,27,225,154
damage_3687_jpg.rf.f21563e22d2dcd80a4de1d73ac3e946b.jpg,256,170,Fender,0,9,98,109
damage_6900_jpg.rf.f243f9e1f4e4ce14eeddf1e3bc2f1104.jpg,256,170,Bumper,24,1,227,170
damage_3822_jpg.rf.f244971070fd84183472a594e6242e6f.jpg,256,168,Door,139,43,186,125
moderate_109_jpg.rf.f2673a7465f815067f32e5ce9c094540.jpg,256,192,Bonnet,6,0,255,123
moderate_109_jpg.rf.f2673a7465f815067f32e5ce9c094540.jpg,256,192,Bumper,8,92,252,191
damage_3085_jpg.rf.f25bcac730476de046ab9aa6daa3094f.jpg,256,170,Fender,1,0,181,123
damage_4232_jpg.rf.f2905af6d06a2830a1cc93273798903d.jpg,256,170,Bumper,0,0,256,153
major_238_jpg.rf.f284c8555d8404f6ec8c4089be6ccb95.jpg,256,191,Bumper,17,120,129,170
major_238_jpg.rf.f284c8555d8404f6ec8c4089be6ccb95.jpg,256,191,Dickey,1,14,109,136
major_139_jpg.rf.f2754a8ef70272e66154eab01400c74d.jpg,256,191,Bonnet,71,46,251,109
major_139_jpg.rf.f2754a8ef70272e66154eab01400c74d.jpg,256,191,Light,136,99,172,122
major_139_jpg.rf.f2754a8ef70272e66154eab01400c74d.jpg,256,191,Bumper,121,89,254,154
